endpoint_name,endpoint_type,feature_name,feature_set,n_patients,status,roc_auc_mean,roc_auc_sd,auprc_mean,auprc_sd,brier_mean,brier_sd,baseline_roc_auc_mean,baseline_auprc_mean,baseline_brier_mean,delta_roc_auc_mean,delta_auprc_mean,delta_brier_mean,ranking_metric,full_data_coef,full_data_coef_sign,best_alpha,best_l1_ratio,full_inner_score
Binarized_response,binary,CD4T__curated_gene_cd4_tfh_tph_bhelp__pc2,clinical_plus__CD4T__curated_gene_cd4_tfh_tph_bhelp__pc2,65,ok,0.5951428571428572,0.164919139150782,0.609739971139971,0.1401348028081259,0.27337620777251254,0.08546853677042214,0.6133690476190476,0.6182789617789618,0.25983740494959195,-0.01822619047619045,-0.008538990638990773,0.013538802822920581,-0.01822619047619045,0.16011478006839752,1.0,0.001,1.0,0.6791666666666667
Binarized_response,binary,CD4T__curated_gene_cd4_th17_like__pc2,clinical_plus__CD4T__curated_gene_cd4_th17_like__pc2,65,ok,0.5947261904761905,0.16339139166589198,0.6018374458874457,0.149028200259146,0.26811536930796115,0.07179927963926641,0.6133690476190476,0.6182789617789618,0.25983740494959195,-0.018642857142857183,-0.0164415158915161,0.008277964358369194,-0.018642857142857183,0.06986385583877563,1.0,0.003,0.9,0.6634920634920635
Binarized_response,binary,CD4T__curated_gene_cd4_th1_helper__pc2,clinical_plus__CD4T__curated_gene_cd4_th1_helper__pc2,65,ok,0.5960238095238095,0.166756771422935,0.5985976985976985,0.1473007591983947,0.2735237752362763,0.0913443816699717,0.6133690476190476,0.6182789617789618,0.25983740494959195,-0.017345238095238136,-0.019681263181263287,0.013686370286684346,-0.017345238095238136,0.0015916189877316356,1.0,0.003,0.5,0.7001984126984128
Binarized_response,binary,CD4T__curated_gene_cd4_treg_suppressive__pc2,clinical_plus__CD4T__curated_gene_cd4_treg_suppressive__pc2,65,ok,0.6054404761904761,0.1755354986419926,0.607564515114515,0.15438629334036635,0.26338917443927473,0.07074219194282776,0.6133690476190476,0.6182789617789618,0.25983740494959195,-0.007928571428571507,-0.010714446664446764,0.0035517694896827767,-0.007928571428571507,0.26689255237579346,1.0,0.003,0.75,0.6946428571428571
Binarized_response,binary,CD4T__curated_gene_gobp_alpha_beta_t_cell_activation__pc2,clinical_plus__CD4T__curated_gene_gobp_alpha_beta_t_cell_activation__pc2,65,ok,0.6081785714285715,0.1650047647983941,0.6087540737040736,0.15397914176254418,0.27092612879096273,0.08198805511743426,0.6133690476190476,0.6182789617789618,0.25983740494959195,-0.00519047619047619,-0.00952488807488816,0.011088723841370773,-0.00519047619047619,-0.1179155707359314,-1.0,0.003,0.25,0.6888888888888889
Binarized_response,binary,CD4T__curated_gene_gobp_lymphocyte_migration__pc2,clinical_plus__CD4T__curated_gene_gobp_lymphocyte_migration__pc2,65,ok,0.6023333333333334,0.16529264243350003,0.6194969548969549,0.14628814940277798,0.27334005986174376,0.08374831612475118,0.6133690476190476,0.6182789617789618,0.25983740494959195,-0.01103571428571426,0.001217993117993088,0.013502654912151801,-0.01103571428571426,0.10524265468120575,1.0,0.001,1.0,0.6839285714285714
Binarized_response,binary,CD4T__curated_gene_gobp_regulation_of_t_cell_activation__pc2,clinical_plus__CD4T__curated_gene_gobp_regulation_of_t_cell_activation__pc2,65,ok,0.6060238095238095,0.16350542327185266,0.6098458189958189,0.14693268106066745,0.2727416804928214,0.08660869279879436,0.6133690476190476,0.6182789617789618,0.25983740494959195,-0.007345238095238127,-0.008433142783142888,0.012904275543229426,-0.007345238095238127,-0.05284098908305168,-1.0,0.003,0.25,0.6849206349206349
Binarized_response,binary,CD4T__curated_gene_gobp_regulatory_t_cell_differentiation__pc2,clinical_plus__CD4T__curated_gene_gobp_regulatory_t_cell_differentiation__pc2,65,ok,0.5842857142857143,0.1697134057865215,0.5976529526029526,0.14618326263410883,0.2765663752360248,0.08064430361936713,0.6133690476190476,0.6182789617789618,0.25983740494959195,-0.02908333333333335,-0.020626009176009208,0.01672897028643283,-0.02908333333333335,0.12515603005886078,1.0,0.001,1.0,0.5902777777777778
Binarized_response,binary,CD4T__curated_gene_gobp_t_cell_activation__pc2,clinical_plus__CD4T__curated_gene_gobp_t_cell_activation__pc2,65,ok,0.6017142857142858,0.1675913471567548,0.6113440096940097,0.14983751444206347,0.27221434277790213,0.08630414855692889,0.6133690476190476,0.6182789617789618,0.25983740494959195,-0.01165476190476189,-0.006934952084952095,0.012376937828310175,-0.01165476190476189,-0.06436409801244736,-1.0,0.001,1.0,0.684126984126984
Binarized_response,binary,CD4T__curated_gene_gobp_t_cell_receptor_signaling_pathway__pc2,clinical_plus__CD4T__curated_gene_gobp_t_cell_receptor_signaling_pathway__pc2,65,ok,0.6018809523809523,0.15750412906755984,0.6116315998815999,0.14237681539962527,0.27016801454526224,0.07094267696529007,0.6133690476190476,0.6182789617789618,0.25983740494959195,-0.011488095238095353,-0.006647361897361925,0.010330609595670281,-0.011488095238095353,0.0715164840221405,1.0,0.003,0.5,0.683531746031746
Binarized_response,binary,CD4T__curated_gene_gobp_t_helper_17_cell_differentiation__pc2,clinical_plus__CD4T__curated_gene_gobp_t_helper_17_cell_differentiation__pc2,65,ok,0.5946666666666666,0.1656590026387319,0.601448753098753,0.15108905280646276,0.27157589389651077,0.07632536326425705,0.6133690476190476,0.6182789617789618,0.25983740494959195,-0.01870238095238108,-0.01683020868020879,0.011738488946918813,-0.01870238095238108,-0.10511849820613861,-1.0,0.003,1.0,0.6682539682539682
Binarized_response,binary,CD4T__curated_gene_gobp_t_helper_1_type_immune_response__pc2,clinical_plus__CD4T__curated_gene_gobp_t_helper_1_type_immune_response__pc2,65,ok,0.599845238095238,0.17264555315756655,0.6082465978465978,0.15382416377481017,0.27695149160619426,0.08253903826542873,0.6133690476190476,0.6182789617789618,0.25983740494959195,-0.013523809523809605,-0.010032363932363952,0.0171140866566023,-0.013523809523809605,-0.49294808506965637,-1.0,0.003,0.75,0.661904761904762
Binarized_response,binary,CD4T__curated_gene_hallmark_apoptosis__pc2,clinical_plus__CD4T__curated_gene_hallmark_apoptosis__pc2,65,ok,0.6190238095238095,0.13117361160714844,0.6051904928404929,0.12944371151785755,0.2611181481607183,0.05905614291960415,0.6133690476190476,0.6182789617789618,0.25983740494959195,0.005654761904761885,-0.013088468938468933,0.0012807432111263672,0.005654761904761885,0.36194348335266113,1.0,0.003,1.0,0.6857142857142857
Binarized_response,binary,CD4T__curated_gene_hallmark_glycolysis__pc2,clinical_plus__CD4T__curated_gene_hallmark_glycolysis__pc2,65,ok,0.605202380952381,0.16341939343320414,0.6106331242831243,0.14481136902134162,0.27013113838999203,0.08589595265834807,0.6133690476190476,0.6182789617789618,0.25983740494959195,-0.008166666666666655,-0.007645837495837471,0.010293733440400077,-0.008166666666666655,-0.09647167474031448,-1.0,0.003,0.75,0.6849206349206349
Binarized_response,binary,CD4T__curated_gene_hallmark_hypoxia__pc2,clinical_plus__CD4T__curated_gene_hallmark_hypoxia__pc2,65,ok,0.6208214285714286,0.12371244944570074,0.604201652051652,0.12692798012052617,0.26371479817494115,0.05950639715441292,0.6133690476190476,0.6182789617789618,0.25983740494959195,0.007452380952380988,-0.014077309727309806,0.0038773932253491905,0.007452380952380988,0.36567580699920654,1.0,0.001,1.0,0.6642857142857143
Binarized_response,binary,CD4T__curated_gene_hallmark_il2_stat5_signaling__pc2,clinical_plus__CD4T__curated_gene_hallmark_il2_stat5_signaling__pc2,65,ok,0.6116904761904762,0.13194422730764385,0.5982546046546047,0.13472815868710167,0.2641665558963004,0.06480797986702443,0.6133690476190476,0.6182789617789618,0.25983740494959195,-0.0016785714285714182,-0.02002435712435713,0.004329150946708438,-0.0016785714285714182,-0.19997064769268036,-1.0,0.001,0.99,0.688888888888889
Binarized_response,binary,CD4T__curated_gene_hallmark_il6_jak_stat3_signaling__pc2,clinical_plus__CD4T__curated_gene_hallmark_il6_jak_stat3_signaling__pc2,65,ok,0.600202380952381,0.16723506134266014,0.6043957579457578,0.15369721080507445,0.2740128189479273,0.08486710392267033,0.6133690476190476,0.6182789617789618,0.25983740494959195,-0.01316666666666666,-0.013883203833203961,0.014175413998335329,-0.01316666666666666,-0.05030345544219017,-1.0,0.003,0.5,0.6726190476190476
